order_id,product_id,quantity,unit_price
4531,55,3,79.51
1468,43,1,80.12
10329,8,1,91.38
10982,5,1,115.43
3613,16,2,32.16
6205,1,2,97.95
3853,15,2,67.52
6770,34,3,66.2
6452,7,2,92.89
9615,42,2,32.5
10155,35,3,114.2
10403,24,3,83.21
10613,3,3,117.71
4773,14,3,100.15
9742,25,3,48.65
7184,32,2,21.16
13805,12,3,64.23
1008,19,1,20.85
8857,33,3,40.82
11693,19,2,86.73
6939,31,2,74.41
8122,26,1,65.42
14129,55,3,63.3
11310,40,3,36.15
3888,24,3,82.79
14111,17,3,51.92
13553,5,3,66.74
9596,34,2,58.05
12316,38,2,110.02
14240,53,2,70.99
11509,29,2,88.04
11035,9,3,78.21
10266,7,2,39.53
10348,56,3,11.79
10016,42,1,19.76
12245,1,1,88.91
10848,31,2,18.1
2539,52,1,92.01
10983,59,2,46.67
11701,40,1,44.96
1864,27,3,59.86
11929,55,1,89.22
398,59,1,55.49
375,51,1,103.65
5505,32,3,102.65
7213,51,3,99.39
4172,6,2,19.02
14703,19,2,98.6
3752,19,2,75.48
11548,39,1,17.83
3108,19,2,33.76
12585,31,2,91.59
556,49,2,94.71
637,52,3,79.4
4837,54,1,90.24
7378,23,2,58.44
13929,39,3,41.5
6548,5,3,105.84
1054,39,1,96.61
1738,23,3,74.9
1390,10,2,15.42
8486,30,2,103.24
14472,48,2,63.71
12059,43,1,44.85
7198,41,3,43.52
10943,16,2,109.3
11362,7,3,79.14
7037,29,1,45.01
8495,59,3,19.15
14649,2,3,44.37
5281,39,3,37.83
12730,23,3,33.32
13098,27,2,81.72
10410,13,3,34.88
5727,39,3,93.71
8754,40,2,92.58
3629,14,3,31.07
14302,55,3,119.03
2312,50,2,91.34
12489,22,3,39.21
5570,48,3,65.02
1405,50,3,18.08
5106,15,1,66.57
8171,9,3,91.79
12929,8,3,97.33
4438,18,1,114.2
11189,41,3,68.29
7395,18,2,116.06
4742,17,1,46.81
9675,55,3,70.95
691,3,3,39.73
4840,35,2,92.56
1029,27,1,105.24
14715,4,1,104.51
8493,40,3,43.33
13751,47,3,114.65
14830,17,2,95.11
10277,45,2,89.45
6997,19,3,81.38
9763,60,1,96.85
12680,43,3,92.33
8867,4,1,103.96
6909,32,2,26.95
9574,48,3,84.79
2722,29,3,64.72
12690,43,2,102.48
1093,54,1,84.17
8806,43,2,19.96
9647,6,1,39.75
7575,16,1,64.91
12436,17,3,24.38
14114,2,3,46.37
13350,20,1,8.35
13418,28,3,27.94
7861,11,2,21.65
13622,44,2,50.45
2167,42,2,62.06
12594,28,2,90.22
11630,18,3,81.85
4723,6,3,108.39
2521,28,2,85.13
2958,33,2,90.88
2810,41,2,114.12
11732,35,2,25.74
6557,32,2,60.04
4562,9,1,117.2
2470,60,3,93.21
8966,14,3,84.43
10291,5,1,100.47
724,59,3,99.35
3879,45,1,96.1
5352,37,2,76.26
5011,25,3,27.51
14685,34,3,10.61
11820,33,2,116.98
11613,36,3,100.37
11366,44,2,69.18
7022,2,1,113.93
5265,15,2,76.89
4312,54,3,91.79
11864,58,2,39.61
7545,23,1,88.18
10463,8,2,92.31
3957,44,3,31.48
13293,23,2,118.22
10748,21,2,63.37
453,7,2,80.01
11917,3,3,93.2
2730,5,2,115.5
14448,50,1,43.4
6716,49,1,85.48
9190,1,3,32.96
12892,42,1,19.21
2146,23,2,41.89
6605,21,1,78.51
14819,26,3,73.22
12253,44,1,91.41
7160,29,3,60.85
14248,18,1,11.51
2507,48,1,16.16
687,29,3,82.34
9136,3,3,107.94
11120,58,1,117.55
778,16,2,113.49
11799,29,2,66.94
10210,2,1,110.76
9462,31,2,15.78
8638,8,3,108.23
9558,27,3,42.15
13995,5,1,28.46
13182,30,3,12.39
8633,11,3,53.76
5017,11,3,11.45
3422,58,2,14.76
10023,32,1,105.39
8808,32,2,115.06
4733,53,2,72.53
12510,33,1,59.73
14081,7,3,53.84
5284,46,3,34.12
14330,45,3,30.87
11158,47,1,98.9
14419,33,2,71.73
10454,35,3,111.46
10162,27,2,62.03
8174,39,3,37.89
6458,33,1,42.28
12494,5,2,68.24
8078,4,2,13.15
7271,51,3,102.97
1423,29,2,76.8
5396,48,1,60.19
9404,10,1,22.35
11894,27,3,63.03
14172,41,1,79.68
9095,5,1,67.78
686,2,1,94.58
9851,5,1,78.66
8842,34,3,84.91
2434,49,1,100.35
9029,48,1,47.28
12599,49,1,22.98
13665,20,1,111.59
4060,2,1,92.9
14925,9,1,58.8
1970,5,1,33.16
14960,13,2,16.96
1406,8,2,106.43
4229,28,1,37.96
10484,47,1,61.77
197,52,2,63.16
10,24,2,89.14
11958,44,2,83.75
12206,52,1,81.75
4263,24,3,16.16
12660,42,1,12.62
1210,22,2,28.78
4761,44,2,79.53
13065,16,3,16.65
9833,40,3,95.48
6064,19,3,70.23
5504,30,3,9.9
14474,46,2,83.26
5046,36,3,12.76
12888,38,2,90.61
1927,59,3,45.44
11567,22,1,24.96
7799,16,3,72.95
12598,34,2,47.53
858,23,2,105.14
8821,5,3,40.82
12992,20,2,27.21
11228,22,1,78.1
10551,18,1,71.04
1934,37,3,23.31
11662,13,1,99.35
2630,29,1,27.2
182,55,3,47.52
9280,24,2,91.57
13453,57,1,71.02
12993,48,3,114.82
5885,23,1,21.52
2145,12,2,13.16
7026,41,3,113.07
2682,53,1,66.83
14433,39,1,78.53
5751,39,1,45.63
4243,53,3,36.34
9923,55,1,83.07
5420,51,2,78.81
6502,34,1,80.31
11110,25,1,8.42
5298,21,1,110.9
10258,38,2,40.76
8007,7,3,75.62
14567,43,1,105.52
2103,20,3,38.8
12064,14,1,115.39
545,43,2,35.28
14772,43,1,86.67
8575,36,3,91.64
3969,5,1,12.42
8555,53,2,63.57
9183,51,2,96.41
14947,51,3,79.13
13582,42,1,98.97
6192,23,1,12.9
12531,8,3,106.03
10421,17,2,22.83
12621,56,3,80.9
2411,46,1,118.51
2163,23,2,100.45
4032,50,1,36.14
10561,1,3,82.45
5107,6,2,87.17
3963,4,3,39.82
5334,27,1,107.61
3077,45,3,114.29
12625,48,1,112.22
7535,8,3,47.12
10226,23,1,76.7
9042,32,3,12.52
5269,22,1,9.74
6030,3,2,73.96
14715,40,3,71.86
1023,38,3,61.12
13479,13,2,86.13
12749,32,2,63.99
9697,42,2,26.51
5357,40,3,109.53
5566,55,3,87.54
10519,46,2,57.02
12173,22,3,42.84
5107,24,3,48.19
12096,39,2,50.38
1148,57,2,39.98
12776,47,2,14.41
9343,14,2,8.57
10039,28,1,71.17
7897,18,3,110.5
9317,40,1,105.26
14043,53,1,29.24
10202,44,1,73.4
9024,14,3,81.67
9217,14,1,47.49
7578,7,2,10.61
10942,9,2,48.82
14952,15,2,77.63
1849,14,1,77.75
1379,19,1,35.06
5894,41,3,89.4
2477,37,1,116.87
1118,51,1,26.1
10518,39,2,86.87
9347,10,1,51.93
7331,40,3,49.76
14900,50,1,83.45
12642,20,3,61.53
11230,31,2,103.9
9491,34,2,88.72
1581,6,1,64.06
11806,35,3,33.61
14350,19,2,108.09
11726,37,3,18.19
2907,3,3,92.68
13950,21,3,69.75
13525,15,2,115.58
14637,37,3,83.02
13841,25,2,57.28
808,44,3,29.71
9322,32,3,56.41
13995,3,1,118.4
11418,43,3,18.88
5796,19,2,15.16
3600,6,2,59.74
2782,12,1,117.9
6591,3,2,104.1
2255,37,1,78.94
13086,6,1,28.27
10331,41,1,96.68
5555,43,2,89.44
1378,54,2,84.7
8645,45,1,82.7
10144,22,2,109.08
13293,16,1,81.57
8829,28,3,17.74
2394,27,1,64.33
7067,46,3,18.6
14720,18,3,10.16
560,14,1,115.41
8365,25,2,53.68
4122,43,3,94.52
10378,7,2,36.98
14051,43,2,44.66
14079,10,1,77.96
4665,27,1,26.7
4033,3,1,25.77
2164,34,2,74.27
4361,40,1,50.24
1305,52,2,26.44
7879,7,3,43.48
2832,26,3,42.58
3439,39,1,57.08
5985,38,3,16.37
11130,19,3,91.28
8164,3,2,29.46
4750,44,2,114.37
8980,59,1,90.13
7324,12,1,32.89
10512,38,3,66.08
1655,40,1,38.17
3159,38,2,53.9
5393,48,1,94.66
6550,14,3,110.19
4971,40,1,24.73
2251,39,2,117.24
9763,35,2,97.0
5364,56,1,56.37
7993,8,3,117.02
13326,29,2,49.78
12703,52,3,81.3
3714,7,1,48.29
2183,44,2,27.4
273,58,1,59.29
12435,54,1,20.62
7433,14,1,50.86
14227,21,2,91.66
8897,6,2,17.55
10690,45,1,41.47
11960,44,3,63.19
12958,42,2,34.03
61,6,2,51.97
12606,45,2,64.12
8017,44,3,109.26
5990,9,3,65.81
11071,29,1,45.87
12893,20,1,59.39
4544,18,1,33.96
3744,14,3,66.04
8408,2,3,70.67
4828,43,3,101.46
12536,49,1,39.84
9886,8,2,11.95
9518,17,1,13.7
5499,40,1,40.96
6139,51,1,74.25
14535,34,3,96.71
1073,32,1,13.21
13334,37,1,67.29
13593,52,1,48.1
10840,59,2,112.39
591,22,3,50.35
8598,33,1,29.18
571,36,1,100.39
3120,30,2,51.04
13591,60,1,66.6
6291,59,3,104.64
11984,12,2,68.48
2341,7,3,99.48
10495,27,3,96.69
4979,56,2,87.37
5459,38,2,65.14
11639,35,2,99.29
9805,6,2,10.25
12415,14,3,42.84
3313,43,3,97.9
5537,6,1,76.18
14674,3,3,46.89
14900,37,1,55.58
12398,55,3,72.96
7380,18,1,13.51
5453,37,2,103.0
1164,37,1,9.34
14803,21,2,29.82
2852,36,1,18.27
1426,53,3,46.99
14909,39,2,94.02
2940,10,3,79.15
8396,50,2,26.5
12693,27,3,29.3
6751,31,3,13.2
5050,6,1,93.13
12463,28,2,64.62
12750,11,2,65.98
12461,4,3,27.08
11680,52,2,48.89
606,47,3,88.31
4450,12,1,119.87
454,34,1,38.21
2839,43,3,32.82
12243,44,1,98.41
12729,46,3,78.11
4180,27,2,94.73
11717,51,3,57.96
7156,59,1,46.99
8207,47,1,119.27
6202,56,2,87.07
802,15,3,24.15
2420,5,3,41.07
10419,42,1,30.78
2964,17,1,19.77
4397,28,2,83.92
4398,17,3,108.54
7157,23,2,83.37
2896,31,2,63.35
7945,30,2,31.06
8201,10,3,114.33
1306,50,1,36.46
7896,51,2,77.87
10305,57,2,35.85
12857,20,3,21.19
10473,59,1,95.6
6819,1,3,109.21
5729,58,3,66.0
924,9,2,107.11
7621,28,1,93.02
1113,58,3,73.85
14017,40,1,73.84
6290,60,2,58.58
5991,48,3,114.72
8464,19,2,60.49
12681,10,3,26.08
1109,28,3,84.91
9343,52,3,72.52
1935,23,3,27.42
13580,48,2,49.91
2188,41,1,25.59
14996,32,2,107.79
14563,56,2,111.92
4492,44,3,20.94
11899,44,1,117.16
3812,36,3,94.72
13239,4,1,18.03
13945,11,3,106.08
6747,20,1,45.23
8395,23,1,107.37
819,2,2,58.62
7074,43,3,104.26
8509,37,3,29.93
1333,42,2,92.7
8584,42,2,110.66
5132,16,2,43.06
8153,10,3,104.57
7028,10,3,90.12
4979,25,2,68.1
5255,28,1,62.2
9205,23,3,43.88
5597,24,1,107.51
14009,38,1,14.69
4720,5,3,68.65
9452,2,1,60.97
8060,42,2,35.37
6832,27,3,31.97
10534,50,2,80.89
6884,1,1,45.64
9497,39,1,85.53
11056,35,1,59.85
824,34,1,46.16
10426,59,3,81.32
11317,16,1,26.24
818,20,2,66.65
11387,37,1,39.75
1666,26,1,83.11
1555,40,2,57.21
12771,25,2,86.57
13264,28,3,9.21
8364,31,1,73.3
4735,1,1,62.63
12518,24,3,22.04
1722,58,3,20.23
10707,60,1,65.47
1470,51,2,45.93
2617,7,2,116.24
3685,49,1,119.49
14330,53,2,60.29
9287,20,1,110.77
3020,2,1,20.18
3707,12,1,118.67
1353,17,2,73.3
14741,60,2,90.56
14252,25,3,60.97
7965,45,1,73.58
7553,51,3,92.45
11363,3,1,95.22
12919,31,1,110.06
6258,11,3,50.82
8127,41,2,98.88
2469,16,1,46.74
4718,45,2,82.92
14758,21,1,109.69
816,13,2,110.26
5855,57,1,52.22
2159,2,3,99.15
8866,24,2,119.47
1432,1,2,39.26
3915,38,2,25.97
674,48,1,81.03
12359,2,2,23.13
9969,17,2,78.58
9331,39,1,58.26
9055,17,3,52.65
2297,60,1,99.55
10251,29,2,108.26
8622,52,2,25.58
5017,23,3,105.81
1385,56,2,11.47
8700,51,1,83.41
5638,19,2,86.95
3911,58,3,22.7
4107,7,3,76.42
4573,23,3,53.94
3160,14,1,70.28
11027,30,3,66.36
10704,23,3,67.11
6300,6,1,67.0
3086,30,3,15.97
13296,20,1,103.22
12169,2,3,19.94
270,53,3,62.57
14178,32,2,18.99
887,21,3,44.78
917,7,1,24.77
11516,35,3,29.77
10706,54,3,59.99
2250,3,2,66.53
10863,39,1,95.02
3809,31,1,112.33
966,32,1,22.54
5240,9,1,51.4
11651,23,3,100.37
9392,28,3,28.03
9339,11,2,55.36
8305,2,2,18.31
8677,48,1,88.89
1997,33,1,10.68
9089,7,2,72.02
12441,39,1,119.09
8237,40,3,24.6
8903,8,1,85.68
13817,30,2,52.24
10776,6,1,45.53
14880,3,1,32.99
7508,48,3,98.34
12475,56,3,62.49
8261,8,2,102.23
14652,20,1,91.78
3023,19,1,78.03
14552,35,2,65.41
13980,50,1,85.2
2838,10,2,116.13
10551,14,1,43.1
10447,51,3,13.56
6581,6,2,75.25
4233,1,3,75.94
12035,45,1,32.33
3306,39,3,113.41
9598,29,3,56.62
11828,37,2,50.0
3597,20,1,48.94
8935,7,2,31.48
7494,25,1,33.35
5972,12,2,27.46
451,1,3,49.52
4421,58,3,80.19
9840,42,3,93.91
3072,9,1,36.74
6114,38,2,23.8
6499,8,1,37.21
2874,46,1,37.85
5374,22,3,51.58
1500,18,1,11.83
14792,44,1,115.87
4101,14,3,86.78
13356,14,2,95.98
14843,57,3,37.11
5289,17,2,31.98
502,6,3,63.18
2947,27,2,43.9
1089,24,1,99.45
5938,10,1,47.53
8624,24,1,58.28
8702,28,2,50.26
8992,52,2,38.35
880,10,1,116.04
7973,17,1,77.01
11395,40,2,118.28
9546,41,3,16.33
13792,44,2,15.05
12509,49,1,44.71
11785,46,1,95.77
3406,59,3,39.51
1282,15,1,110.03
5147,41,1,84.16
12448,38,2,54.18
5457,45,1,112.77
8409,21,2,20.44
1061,3,2,67.63
10236,1,2,94.9
6251,49,1,31.64
3423,38,1,8.04
520,57,1,43.75
9538,12,2,90.85
7195,14,2,59.14
8816,44,3,46.76
2694,11,1,55.22
8887,38,1,44.0
13962,41,1,110.92
13388,14,2,109.32
4346,3,3,80.3
5518,58,2,119.78
423,59,3,62.01
13344,31,2,33.26
7167,46,2,91.33
9348,50,1,84.9
385,34,2,13.42
11096,18,1,11.92
3410,57,2,111.92
2575,2,1,19.47
2657,31,1,31.68
7048,13,3,22.81
8279,1,1,66.84
9181,39,1,32.51
3245,23,1,76.79
6987,52,3,62.75
3643,27,2,12.14
11344,17,2,117.71
9984,31,1,27.24
10519,2,2,29.15
7476,7,3,94.04
677,25,2,58.31
13319,37,1,43.27
829,28,1,111.37
2910,16,3,107.09
4246,7,1,78.94
13169,20,1,58.15
11601,11,2,111.59
11382,31,2,109.82
5143,46,3,89.49
5420,35,3,45.09
9567,19,3,93.48
14463,14,3,78.34
11824,26,2,98.13
12502,43,1,74.37
237,4,1,100.54
10948,13,3,53.5
7842,10,3,31.07
4219,42,1,19.12
3346,60,1,53.17
1111,39,2,61.29
14421,52,3,71.09
3873,28,1,118.06
13119,10,1,36.05
65,39,1,28.26
2190,10,1,109.88
9560,32,2,20.91
13616,25,2,85.6
13104,58,1,31.87
349,42,1,17.6
11661,59,1,37.0
12631,53,2,51.05
8723,19,2,106.2
13847,34,2,52.41
14770,31,2,116.08
9700,52,2,91.24
1279,43,1,20.6
1344,53,2,9.61
14511,45,3,36.67
4454,6,3,50.91
124,6,2,118.58
11442,5,1,26.99
474,50,3,103.97
2986,12,3,90.49
7935,19,2,89.39
8285,51,3,53.0
4928,30,1,75.67
10755,60,1,42.86
4976,12,1,93.02
13225,51,1,118.47
8989,55,1,114.46
8937,40,2,111.38
14857,11,1,110.13
3432,45,2,95.67
7575,35,2,70.55
1976,57,2,49.75
942,16,2,108.25
14477,34,3,78.74
9958,36,2,115.05
6047,48,2,60.22
4848,51,1,11.73
11149,25,1,49.98
8162,46,2,103.46
5442,31,3,20.59
4101,57,3,108.85
11584,16,2,99.02
10071,17,2,100.32
14646,34,2,86.81
8908,26,3,44.61
1534,42,2,10.42
11474,5,1,45.12
8254,27,2,24.47
12764,56,2,99.91
3126,53,3,107.82
9984,47,1,17.64
11174,3,3,111.73
6009,27,2,68.61
8638,14,1,49.45
7816,3,1,101.78
11022,58,3,103.94
8342,9,2,111.43
4652,34,2,19.99
1829,31,3,27.11
10063,24,3,116.99
332,48,2,99.19
12075,49,2,20.21
4172,19,3,66.92
2385,33,1,84.94
3475,28,1,12.25
10542,14,3,118.93
4703,30,1,54.34
3144,4,3,95.12
749,39,2,29.39
5512,56,3,9.96
7429,5,2,57.49
7170,38,2,103.39
14917,54,1,92.23
10547,37,3,21.38
316,20,1,81.09
7638,37,2,113.7
10588,27,1,55.71
9280,35,2,100.21
5676,1,2,13.69
5589,58,2,8.29
4505,27,3,119.74
10615,48,2,27.06
977,26,1,46.13
7360,3,2,99.75
12628,2,1,72.25
7728,45,1,81.22
9502,44,1,64.64
1501,46,1,33.74
2547,11,2,38.42
5644,6,3,14.0
10793,8,2,107.49
10650,11,1,82.26
11265,60,1,44.67
5640,31,3,39.03
5144,25,3,98.52
10066,58,2,77.56
10798,18,2,35.57
2153,6,1,88.12
9931,51,2,116.94
2824,45,2,98.61
104,33,3,113.66
7511,60,1,48.84
11840,49,2,44.31
2248,9,2,107.72
13688,24,2,100.19
3506,4,1,113.06
429,15,3,35.71
10801,27,2,113.93
7432,50,3,43.77
12504,48,2,97.75
11688,1,1,22.21
3883,52,1,74.74
280,2,2,103.78
9718,43,3,87.95
1331,2,2,9.5
7744,42,3,115.55
9167,46,2,49.6
12913,41,2,25.3
8076,4,2,63.21
5178,2,2,40.57
4498,47,3,26.72
4952,14,2,80.32
8906,53,1,92.03
3802,49,3,57.73
7730,51,1,8.8
10710,23,1,20.54
10378,56,3,61.97
5138,16,2,32.2
14805,38,2,21.12
14842,55,1,110.4
2890,8,1,42.87
13012,43,2,113.73
9079,57,2,106.33
14652,21,2,110.33
7574,36,3,24.9
14779,57,2,47.22
13258,18,1,59.36
5576,31,3,87.86
8294,17,2,76.68
12259,54,3,18.75
12674,11,2,59.83
1607,54,1,95.56
11984,19,3,22.47
13829,29,3,16.98
9765,49,1,106.14
14916,24,3,50.0
2268,26,3,74.41
2220,38,3,108.86
10609,57,2,75.8
5919,9,3,8.76
81,52,3,81.64
11561,5,3,111.68
7700,17,2,34.12
12274,36,1,50.35
11248,31,1,22.2
8558,9,3,47.97
1355,2,3,30.53
479,40,1,59.95
13120,58,2,9.69
4205,23,1,72.24
4639,31,2,104.48
13572,26,2,10.16
5611,1,3,60.62
13400,39,2,12.94
3703,57,3,55.79
9985,29,3,117.66
14841,52,3,107.7
4531,22,3,66.54
14084,26,3,91.21
12145,25,3,50.64
4736,50,2,81.08
892,14,3,19.04
736,51,3,95.6
5804,51,1,30.24
9862,54,1,119.52
1528,26,1,14.49
13506,51,1,22.16
105,26,2,20.5
6649,47,3,103.77
10129,45,1,43.55
1217,11,3,72.08
9643,17,2,11.37
2772,18,1,52.93
8537,16,3,112.68
8191,47,2,34.69
7507,60,3,36.81
9985,16,1,20.63
13888,21,3,12.62
8185,21,1,45.98
13878,48,2,94.52
11884,14,3,47.96
2792,42,3,81.5
8759,15,3,92.9
11129,52,1,65.31
6677,42,2,31.62
14031,8,1,29.38
9067,30,1,25.41
3127,55,3,91.37
2782,13,3,48.84
13770,24,1,103.72
6424,27,1,92.18
9448,10,1,86.63
7966,6,2,93.65
8698,48,3,48.18
13296,53,2,98.59
13561,27,1,18.64
95,48,1,52.05
582,38,3,113.42
11344,2,1,36.12
13886,22,3,109.06
1444,42,1,25.35
930,9,1,112.32
9230,32,1,30.7
10556,48,3,65.77
4582,14,3,49.68
6917,53,2,99.71
4336,48,1,113.92
4705,15,1,12.87
864,52,1,38.87
13295,23,1,16.62
3263,1,3,81.31
6960,24,1,54.86
197,6,2,63.27
11645,45,2,55.84
9923,56,3,61.13
13335,19,1,54.34
7125,22,3,38.55
13069,48,3,24.1
10940,40,3,22.64
14235,43,2,64.74
11858,36,2,111.18
5379,23,1,58.7
7195,48,3,61.75
9406,34,2,36.69
11060,11,1,108.52
13959,22,1,9.74
2265,32,3,80.41
2071,6,2,21.13
2886,31,1,38.97
7637,40,3,87.86
3764,8,1,54.51
11104,3,2,68.71
1453,7,3,118.95
12824,43,2,58.77
11814,20,3,45.27
6854,12,1,91.95
216,11,3,112.07
13183,49,1,89.11
6020,51,3,76.02
4280,27,3,76.72
2720,29,2,70.64
3621,16,3,57.06
14157,33,3,58.31
7774,39,2,67.69
14223,42,3,113.46
6921,39,3,73.35
13859,6,3,90.92
12670,17,3,98.4
5061,13,1,40.5
6726,31,1,44.17
6181,31,2,50.41
14685,55,2,40.96
7778,43,1,65.52
11035,1,3,13.6
2588,20,3,44.59
4014,24,2,16.53
7443,42,2,48.45
1409,6,3,78.93
8693,28,1,114.97
9973,56,1,37.18
5492,28,3,115.99
2207,41,3,73.69
7340,17,3,84.33
5591,58,3,119.89
5599,6,3,30.12
3491,11,2,100.77
7257,56,3,88.1
8160,2,3,47.88
13293,3,1,21.09
14490,3,2,24.91
8253,43,1,62.08
3215,45,3,117.23
9717,5,1,74.6
5937,60,3,20.42
13830,49,3,58.89
3558,41,1,54.41
6927,40,2,63.42
8425,18,2,46.06
1869,11,1,116.17
12169,57,3,65.2
9275,49,3,38.32
14574,34,1,52.62
3592,22,2,41.36
14030,13,3,88.55
14020,2,2,88.84
11781,18,1,117.48
12481,31,2,61.24
5469,48,1,88.44
6577,38,1,62.49
3441,32,3,107.32
7428,36,3,68.82
8503,15,3,19.83
9402,44,2,79.56
5564,57,3,107.69
14811,55,2,79.63
9656,10,3,111.31
6751,24,2,81.13
437,11,2,68.41
9192,39,3,56.84
8924,40,2,111.79
14361,33,1,76.49
7180,40,1,16.9
12910,19,3,109.61
10773,58,2,98.21
2995,26,2,92.23
7914,57,1,90.84
4001,19,3,25.02
9491,46,2,111.5
274,43,1,108.91
13886,37,2,61.24
11174,46,3,98.48
8633,7,3,75.7
1717,53,3,45.27
9838,22,2,83.01
13567,15,2,68.53
11177,48,3,18.71
3883,17,2,37.0
10328,8,2,30.49
7117,50,2,9.81
5959,51,3,32.3
602,41,3,95.23
4680,34,3,17.04
8050,27,3,85.62
4732,18,1,111.63
983,31,1,93.02
1994,17,1,24.36
11846,48,3,57.69
13451,47,3,13.42
1985,34,1,65.13
5342,24,3,34.4
12589,8,2,110.87
12406,55,3,113.71
4254,54,1,24.71
12702,26,1,42.56
11472,16,1,60.89
4678,13,3,60.76
4572,60,2,107.87
7170,26,1,58.41
6031,37,2,96.89
9115,5,1,62.97
7333,55,2,65.34
5626,32,3,10.89
389,17,2,19.39
6189,13,3,76.56
2386,23,3,111.22
6197,4,1,31.45
6842,32,2,61.92
14125,47,1,96.12
9500,60,3,22.3
6827,13,2,86.23
12272,20,3,56.83
6522,46,2,89.08
8945,40,3,95.93
3397,24,3,108.52
13268,51,3,100.56
8609,47,1,61.65
10166,16,3,37.33
2345,11,1,44.54
4438,23,2,21.18
6890,58,1,26.27
1984,36,2,88.11
2204,54,2,27.39
8486,11,1,110.21
2264,2,1,97.71
6903,39,2,85.98
2157,37,2,20.11
10788,52,3,76.84
1231,24,1,105.61
14623,13,3,41.67
10337,24,1,103.42
4954,47,3,41.04
14215,3,3,38.73
2090,21,1,49.23
9306,37,2,118.05
7690,38,1,81.48
6147,51,3,119.27
4453,53,2,93.08
7693,15,3,22.76
4588,44,3,34.49
13977,5,2,10.08
12027,18,3,48.72
12252,49,1,45.99
5512,52,2,119.77
8473,12,3,69.92
1775,2,3,48.01
12053,53,2,25.15
98,29,1,103.44
6257,36,3,52.9
13918,13,1,86.08
720,28,3,61.33
533,9,3,108.61
1868,27,3,100.05
11548,36,1,113.66
4143,12,3,73.55
7593,31,1,52.06
5670,5,3,10.65
4922,14,3,36.48
9835,58,1,50.45
544,52,2,78.75
448,10,3,56.97
8581,49,2,77.75
9575,14,1,107.6
11527,56,2,93.03
10107,17,3,101.47
13387,29,2,21.98
10827,29,2,100.26
14185,7,3,61.92
8846,51,3,101.36
14488,44,1,58.6
13734,44,2,41.63
7714,13,2,82.44
12238,1,2,68.76
3872,29,2,90.34
4706,42,1,72.25
7312,35,2,92.41
5508,12,3,24.76
6723,57,3,100.17
13576,26,1,28.02
5124,3,3,80.39
509,24,3,23.08
6249,27,2,100.2
2737,10,2,92.47
11727,40,3,109.35
7443,13,1,63.67
4337,22,3,24.8
10931,13,3,59.94
6813,20,2,84.36
12811,1,2,24.03
3982,28,2,9.25
9405,42,3,96.45
11702,28,3,96.31
1051,23,3,17.66
4296,49,2,9.06
3209,45,2,8.01
14169,19,3,61.95
9830,7,1,95.84
2987,39,1,35.77
4058,1,1,99.13
14391,8,3,48.43
7268,37,1,97.79
6882,41,3,34.99
9464,6,2,39.73
14337,43,3,11.31
11315,26,1,95.2
8276,46,2,46.24
13277,2,2,24.98
7747,60,2,119.11
13327,27,2,69.61
13178,57,1,21.39
6711,11,3,71.03
2408,3,2,17.91
3732,39,1,92.37
14005,15,1,115.2
8638,4,1,110.42
9344,38,1,46.34
3606,34,3,76.89
8250,24,3,64.64
1706,28,2,22.29
8880,6,3,24.63
2717,44,3,80.45
5631,45,2,97.05
12833,2,2,30.94
12378,52,1,86.34
867,28,1,15.32
6714,51,2,17.65
5394,3,2,46.98
14923,41,1,34.14
3282,39,1,39.6
2086,19,1,115.44
5834,32,3,96.9
12842,59,2,104.41
5735,53,1,47.65
1846,19,3,117.05
7468,43,2,15.37
3818,20,1,53.71
4601,14,3,64.87
5209,37,2,36.05
2410,2,3,93.29
3834,42,1,89.91
14213,14,3,27.29
9523,22,1,80.84
10886,25,2,54.15
10872,16,1,33.55
361,60,2,41.65
11865,19,1,25.34
2397,46,2,69.56
11624,14,1,21.84
10432,51,3,44.82
3357,24,1,57.19
3117,43,2,54.49
7193,1,2,76.18
9528,47,1,59.17
5282,26,1,57.65
4158,4,2,57.59
3221,49,3,40.25
13794,1,2,110.62
1754,2,2,88.35
7382,8,1,114.86
3187,22,2,98.11
14075,31,3,25.49
11656,27,3,82.26
7183,31,2,83.01
5997,31,2,91.56
11752,38,2,105.25
11049,20,2,69.98
13033,41,2,90.84
11666,41,2,90.56
12383,12,3,106.91
11667,3,2,10.01
7988,45,1,45.75
10102,49,2,76.49
465,47,1,69.8
13787,3,3,65.39
6817,3,3,52.92
3109,5,1,91.57
6148,48,3,55.73
2228,25,1,99.86
355,28,3,56.34
8384,60,1,109.76
1020,35,1,10.27
6855,54,1,97.3
5130,25,2,49.21
7575,56,1,8.79
14158,60,2,94.71
1842,21,3,108.28
13079,35,1,95.51
13920,38,1,106.9
1400,40,3,15.23
1031,48,2,30.52
13260,10,1,73.56
4855,8,1,10.09
11808,10,1,116.36
13504,6,2,74.06
7139,9,2,65.62
13953,59,2,30.48
11507,54,2,16.97
14345,58,3,77.04
4007,56,1,71.27
6832,36,1,106.89
8698,39,2,83.65
5408,6,2,95.55
11048,16,3,98.26
6543,28,1,9.79
12508,18,3,85.34
3441,42,2,61.22
6505,29,3,48.07
7565,42,1,56.62
2247,26,1,56.01
4389,59,3,18.24
8695,12,1,89.19
990,50,2,64.73
8637,26,2,89.06
10542,4,1,36.65
9599,49,2,99.28
4604,3,2,68.08
13352,9,1,64.94
