user_id,signup_date,acquisition_channel,country,state_region,device_first_used,preferred_category,loyalty_member_flag,email_opt_in_flag,birth_year
4909,2024-08-11,email,Australia,NZ-WGN,mobile,skincare,1,1,1964
4910,2024-01-03,referral,Australia,NZ-AUK,tablet,makeup,1,1,1977
4911,2025-01-06,paid_social,Australia,NZ-AUK,mobile,personal_care,1,0,1977
4912,2025-09-02,paid_social,New Zealand,SA,mobile,skincare,0,0,1974
4913,2024-04-25,paid_social,Australia,NZ-AUK,mobile,makeup,1,1,1963
4914,2025-03-22,paid_social,Australia,SA,tablet,personal_care,1,1,1997
4915,2025-02-18,referral,Australia,NZ-WGN,tablet,skincare,0,1,2000
4916,2026-06-10,organic_search,Australia,NSW,tablet,makeup,0,0,1968
4917,2026-11-13,direct,Australia,QLD,mobile,makeup,0,0,1978
4918,2025-10-24,direct,Australia,NSW,tablet,personal_care,0,0,1984
4919,2026-12-09,paid_social,Australia,NSW,tablet,makeup,0,1,1979
4920,2025-12-18,organic_search,New Zealand,NSW,mobile,personal_care,0,1,1973
4921,2026-11-16,email,New Zealand,SA,desktop,makeup,0,1,1967
4922,2024-09-27,organic_search,Australia,WA,mobile,skincare,1,1,1968
4923,2025-07-15,email,Australia,NZ-WGN,mobile,makeup,0,1,1980
4924,2026-03-14,direct,New Zealand,VIC,mobile,accessories,1,1,1993
4925,2024-09-03,organic_search,Australia,VIC,desktop,makeup,1,1,1999
4926,2025-01-21,organic_search,Australia,QLD,mobile,personal_care,0,1,2000
4927,2025-12-02,direct,New Zealand,QLD,mobile,makeup,0,1,1972
4928,2025-07-12,organic_search,Australia,SA,desktop,accessories,1,1,1985
4929,2026-08-30,email,Australia,VIC,mobile,skincare,0,0,2001
4930,2026-09-10,organic_search,Australia,WA,mobile,accessories,1,1,2004
4931,2024-12-17,email,Australia,SA,mobile,skincare,0,1,1996
4932,2026-01-22,paid_social,Australia,QLD,desktop,accessories,0,0,1989
4933,2026-02-19,organic_search,Australia,SA,mobile,accessories,0,0,1979
4934,2026-10-21,email,Australia,QLD,desktop,accessories,1,1,1966
4935,2025-06-29,direct,New Zealand,VIC,desktop,skincare,1,1,2003
4936,2024-03-19,paid_social,Australia,NZ-WGN,tablet,makeup,0,0,1979
4937,2024-11-29,organic_search,Australia,SA,mobile,personal_care,0,1,1975
4938,2026-06-07,email,Australia,NSW,mobile,makeup,0,0,1961
4939,2025-05-16,organic_search,Australia,NZ-AUK,tablet,accessories,0,1,1969
4940,2026-02-03,email,Australia,NZ-WGN,tablet,skincare,0,1,2000
4941,2026-07-09,organic_search,Australia,QLD,mobile,skincare,0,1,1994
4942,2025-07-03,paid_social,Australia,NSW,mobile,makeup,0,1,2002
4943,2024-01-14,paid_social,Australia,QLD,tablet,skincare,0,1,1987
4944,2025-01-26,organic_search,Australia,NZ-WGN,mobile,skincare,1,1,1969
4945,2024-11-05,organic_search,Australia,NSW,mobile,accessories,0,0,1972
4946,2025-01-20,referral,Australia,VIC,mobile,skincare,1,0,1981
4947,2026-08-31,organic_search,Australia,NZ-WGN,tablet,skincare,0,1,1993
4948,2024-12-05,organic_search,New Zealand,NZ-WGN,tablet,accessories,1,1,1975
4949,2025-08-19,paid_social,New Zealand,VIC,desktop,makeup,0,1,1967
4950,2026-01-26,organic_search,Australia,WA,desktop,personal_care,1,0,1979
4951,2026-11-11,direct,New Zealand,WA,mobile,personal_care,1,1,1969
4952,2024-10-17,organic_search,Australia,WA,mobile,personal_care,1,1,1988
4953,2024-11-01,referral,New Zealand,SA,desktop,makeup,1,0,2001
4954,2025-09-25,email,Australia,NZ-WGN,desktop,skincare,1,1,1989
4955,2025-09-16,paid_social,Australia,QLD,desktop,accessories,0,1,1983
4956,2026-07-27,direct,Australia,SA,mobile,makeup,1,0,1961
4957,2026-04-27,email,Australia,WA,mobile,personal_care,0,1,1993
4958,2025-03-17,direct,Australia,QLD,desktop,skincare,0,1,2001
4959,2025-05-17,paid_social,Australia,SA,tablet,personal_care,1,1,1980
4960,2024-05-09,referral,Australia,VIC,desktop,personal_care,0,1,1993
4961,2025-08-19,paid_social,Australia,QLD,tablet,personal_care,0,1,1991
4962,2026-05-11,direct,Australia,NZ-WGN,tablet,makeup,1,0,1989
4963,2025-08-15,direct,Australia,WA,mobile,skincare,0,1,1973
4964,2026-09-25,paid_social,New Zealand,VIC,tablet,personal_care,0,0,1978
4965,2024-11-20,organic_search,Australia,QLD,tablet,makeup,1,1,1989
4966,2026-12-28,paid_social,New Zealand,SA,desktop,accessories,1,1,2000
4967,2025-03-23,referral,New Zealand,NZ-AUK,desktop,accessories,1,0,1986
4968,2026-03-29,paid_social,Australia,NZ-AUK,tablet,makeup,1,1,1975
4969,2025-12-09,email,Australia,WA,desktop,accessories,0,1,1984
4970,2024-09-21,organic_search,Australia,SA,desktop,personal_care,0,1,1984
4971,2025-09-03,email,New Zealand,VIC,desktop,makeup,1,1,1983
4972,2026-04-11,paid_social,Australia,NZ-WGN,desktop,makeup,1,1,1962
4973,2025-11-04,organic_search,Australia,VIC,tablet,accessories,0,1,1983
4974,2024-06-05,email,Australia,VIC,tablet,skincare,0,1,1970
4975,2024-09-07,email,New Zealand,QLD,tablet,accessories,0,1,1991
4976,2026-05-27,organic_search,Australia,WA,tablet,personal_care,1,0,1982
4977,2025-06-13,organic_search,New Zealand,NZ-WGN,tablet,skincare,1,1,1971
4978,2024-11-22,direct,Australia,NZ-AUK,mobile,skincare,0,1,1998
4979,2026-08-18,organic_search,Australia,VIC,desktop,personal_care,0,1,1980
4980,2026-06-13,paid_social,Australia,SA,mobile,skincare,0,1,1996
4981,2024-04-06,referral,New Zealand,WA,tablet,makeup,1,0,1993
4982,2025-05-27,direct,Australia,NZ-AUK,desktop,skincare,1,0,1980
4983,2024-08-03,organic_search,New Zealand,SA,tablet,skincare,1,0,1985
4984,2024-05-04,referral,Australia,NZ-WGN,mobile,accessories,0,0,1995
4985,2024-02-28,direct,Australia,SA,tablet,makeup,0,1,1993
4986,2024-06-09,paid_social,Australia,NZ-WGN,desktop,personal_care,0,0,1968
4987,2024-10-10,referral,Australia,VIC,tablet,makeup,1,0,1977
4988,2024-04-15,organic_search,Australia,WA,tablet,skincare,0,1,2003
4989,2024-08-15,organic_search,New Zealand,NSW,desktop,accessories,1,0,2001
4990,2024-11-13,paid_social,New Zealand,NZ-WGN,mobile,personal_care,0,1,1998
4991,2026-03-12,direct,Australia,QLD,mobile,personal_care,0,0,1989
4992,2026-05-23,referral,Australia,NSW,desktop,skincare,1,1,1962
4993,2025-04-16,paid_social,Australia,QLD,desktop,makeup,1,0,1961
4994,2026-12-15,direct,New Zealand,WA,mobile,accessories,1,0,1962
4995,2025-09-16,email,Australia,NZ-AUK,desktop,makeup,1,1,1974
4996,2024-01-13,email,New Zealand,VIC,mobile,makeup,0,1,2000
4997,2026-11-07,direct,Australia,WA,tablet,personal_care,0,1,1962
4998,2025-11-24,organic_search,Australia,NSW,mobile,makeup,1,0,1997
4999,2026-08-30,organic_search,New Zealand,SA,desktop,makeup,0,1,2002
5000,2024-04-22,email,Australia,QLD,tablet,personal_care,0,1,1993
5001,2024-08-16,organic_search,Australia,QLD,desktop,personal_care,1,1,1976
5002,2024-06-19,organic_search,New Zealand,NSW,mobile,makeup,1,1,1962
5003,2024-10-21,direct,Australia,VIC,tablet,personal_care,1,0,1966
5004,2024-07-07,direct,Australia,WA,mobile,accessories,0,1,1990
5005,2025-03-01,organic_search,Australia,NSW,tablet,accessories,1,1,1969
5006,2026-09-03,direct,Australia,NZ-WGN,desktop,makeup,1,0,1994
5007,2025-10-19,referral,Australia,WA,mobile,skincare,1,1,1987
5008,2026-07-07,email,Australia,NZ-WGN,tablet,personal_care,0,1,1979
5009,2025-05-13,referral,Australia,VIC,tablet,skincare,0,0,1960
5010,2026-01-31,referral,Australia,SA,tablet,personal_care,1,1,2001
5011,2026-05-15,organic_search,Australia,NZ-WGN,mobile,personal_care,1,0,1972
5012,2026-04-05,organic_search,Australia,WA,desktop,makeup,0,1,1967
5013,2024-03-11,referral,Australia,NZ-WGN,desktop,accessories,0,1,1983
5014,2024-09-04,referral,Australia,VIC,tablet,skincare,1,0,1981
5015,2024-05-25,paid_social,Australia,NSW,desktop,accessories,1,1,1986
5016,2025-08-04,paid_social,Australia,NZ-AUK,mobile,accessories,0,1,1992
5017,2025-04-14,email,New Zealand,SA,desktop,skincare,0,1,1985
5018,2024-07-11,referral,Australia,SA,desktop,personal_care,1,1,2003
5019,2026-12-27,direct,Australia,SA,mobile,skincare,0,1,1962
5020,2025-05-08,paid_social,Australia,QLD,mobile,accessories,0,1,1989
5021,2024-02-21,organic_search,Australia,NZ-AUK,desktop,skincare,0,1,1997
5022,2026-05-31,referral,Australia,VIC,desktop,makeup,0,1,1969
5023,2024-12-28,direct,New Zealand,WA,desktop,personal_care,1,1,1965
5024,2026-07-05,direct,Australia,NSW,tablet,personal_care,1,1,1976
5025,2025-04-18,direct,Australia,NZ-WGN,mobile,skincare,1,1,1966
5026,2025-06-04,organic_search,Australia,NZ-WGN,tablet,personal_care,1,1,1973
5027,2025-11-21,paid_social,Australia,SA,tablet,personal_care,0,0,1993
5028,2025-06-15,direct,Australia,SA,tablet,accessories,0,0,1965
5029,2026-04-19,paid_social,Australia,SA,tablet,accessories,0,1,1992
5030,2026-12-24,email,Australia,VIC,desktop,personal_care,1,1,1977
5031,2024-08-28,organic_search,Australia,NSW,mobile,personal_care,0,0,1965
5032,2025-06-19,paid_social,Australia,VIC,desktop,accessories,0,1,1977
5033,2024-03-23,paid_social,Australia,NSW,mobile,personal_care,0,1,1989
5034,2026-09-08,direct,Australia,WA,tablet,personal_care,1,0,1963
5035,2026-08-08,direct,New Zealand,NZ-WGN,mobile,accessories,1,1,1984
5036,2025-09-02,organic_search,Australia,QLD,mobile,accessories,0,1,1962
5037,2025-07-27,paid_social,New Zealand,NSW,mobile,accessories,1,1,1964
5038,2024-10-12,referral,Australia,NZ-AUK,mobile,makeup,1,0,1999
5039,2026-09-15,direct,Australia,VIC,desktop,accessories,0,0,1964
5040,2025-04-03,direct,Australia,VIC,tablet,personal_care,0,0,1969
5041,2024-05-05,email,New Zealand,VIC,desktop,accessories,0,1,2004
5042,2025-02-28,organic_search,Australia,QLD,tablet,makeup,1,1,1997
5043,2025-07-07,paid_social,Australia,NSW,desktop,accessories,0,1,1979
5044,2025-09-01,paid_social,Australia,NSW,desktop,accessories,0,1,2001
5045,2024-04-21,paid_social,Australia,NSW,desktop,makeup,1,1,1972
5046,2025-02-05,direct,Australia,NSW,mobile,skincare,1,1,2001
5047,2024-05-01,organic_search,Australia,SA,mobile,skincare,1,1,1960
5048,2024-09-29,paid_social,Australia,SA,mobile,accessories,0,0,1989
5049,2025-02-01,referral,Australia,NZ-AUK,mobile,skincare,1,0,1995
5050,2025-04-15,email,Australia,VIC,desktop,skincare,1,1,2004
5051,2026-09-11,email,Australia,NZ-WGN,desktop,personal_care,1,1,1997
5052,2025-07-22,paid_social,Australia,SA,tablet,personal_care,1,1,1967
5053,2026-06-15,direct,Australia,NZ-WGN,mobile,personal_care,1,1,1968
5054,2026-03-30,email,Australia,NZ-WGN,mobile,makeup,1,1,2000
5055,2026-05-02,email,Australia,NSW,mobile,skincare,0,1,1992
5056,2025-12-10,email,Australia,NSW,mobile,accessories,0,1,1996
5057,2024-11-16,email,Australia,SA,mobile,makeup,0,1,1965
5058,2024-06-27,paid_social,Australia,WA,mobile,skincare,1,0,1976
5059,2026-06-15,organic_search,Australia,NZ-AUK,desktop,accessories,0,1,1982
5060,2024-08-06,organic_search,Australia,NZ-WGN,mobile,makeup,0,0,1996
5061,2026-02-27,direct,Australia,NZ-WGN,mobile,personal_care,0,1,1961
5062,2025-05-06,referral,Australia,VIC,desktop,accessories,1,0,1977
5063,2024-03-01,organic_search,Australia,QLD,tablet,personal_care,0,1,1997
5064,2026-12-13,referral,New Zealand,NZ-AUK,desktop,skincare,0,0,1987
5065,2025-06-21,organic_search,Australia,VIC,mobile,accessories,0,0,1973
5066,2026-04-27,organic_search,Australia,VIC,desktop,personal_care,0,1,1981
5067,2026-09-14,direct,Australia,VIC,mobile,personal_care,1,1,1960
5068,2024-03-05,email,Australia,NZ-AUK,desktop,skincare,1,1,2002
5069,2025-08-08,direct,New Zealand,NZ-WGN,tablet,skincare,0,1,2001
5070,2024-06-19,organic_search,New Zealand,NZ-AUK,mobile,skincare,1,1,2000
5071,2025-06-18,email,Australia,SA,desktop,skincare,1,1,1998
5072,2025-11-23,email,New Zealand,NZ-WGN,desktop,skincare,0,1,2003
5073,2024-04-17,email,Australia,VIC,desktop,makeup,0,0,1967
5074,2026-03-24,referral,Australia,NSW,mobile,personal_care,1,1,1986
5075,2026-10-01,organic_search,New Zealand,VIC,desktop,skincare,1,1,1969
5076,2025-03-27,paid_social,Australia,NSW,mobile,personal_care,1,0,1993
5077,2025-08-12,direct,New Zealand,SA,mobile,makeup,0,1,2000
5078,2026-11-05,referral,Australia,SA,tablet,accessories,1,1,1992
5079,2024-11-22,direct,Australia,VIC,tablet,personal_care,1,1,1996
5080,2025-08-30,paid_social,New Zealand,NZ-AUK,desktop,personal_care,1,0,1967
5081,2025-10-20,email,Australia,NSW,mobile,personal_care,0,1,1989
5082,2024-01-02,paid_social,Australia,NSW,desktop,accessories,0,1,1979
5083,2026-10-30,direct,Australia,NSW,mobile,makeup,0,0,1960
5084,2025-03-09,paid_social,Australia,NSW,mobile,personal_care,1,0,1966
5085,2024-05-04,organic_search,New Zealand,QLD,desktop,makeup,0,1,1970
5086,2025-04-29,paid_social,Australia,SA,mobile,personal_care,0,1,1998
5087,2025-10-13,organic_search,Australia,NSW,desktop,personal_care,0,1,1966
5088,2026-03-10,paid_social,Australia,QLD,mobile,personal_care,0,1,1995
5089,2026-05-22,organic_search,New Zealand,QLD,desktop,accessories,0,1,1979
5090,2024-05-08,organic_search,Australia,SA,desktop,makeup,0,1,1992
5091,2025-03-13,paid_social,Australia,WA,tablet,makeup,0,1,1993
5092,2026-01-20,referral,Australia,VIC,tablet,skincare,0,1,1982
5093,2025-05-15,email,New Zealand,SA,mobile,personal_care,0,1,1983
5094,2026-12-17,email,New Zealand,WA,desktop,accessories,0,0,1968
5095,2024-07-29,email,Australia,NZ-AUK,desktop,personal_care,1,0,1982
5096,2026-06-20,organic_search,Australia,VIC,desktop,makeup,0,1,1976
5097,2024-02-14,email,Australia,VIC,desktop,makeup,0,0,1998
5098,2025-06-18,organic_search,Australia,VIC,desktop,personal_care,1,0,1993
5099,2025-04-05,referral,New Zealand,QLD,mobile,makeup,0,1,1965
5100,2025-01-25,paid_social,Australia,NSW,tablet,personal_care,1,0,1962
5101,2026-12-03,paid_social,Australia,VIC,desktop,personal_care,0,0,1997
5102,2024-01-27,organic_search,Australia,NZ-WGN,desktop,skincare,1,1,1997
5103,2026-03-04,organic_search,New Zealand,NSW,desktop,accessories,0,1,1967
5104,2026-09-01,referral,Australia,VIC,mobile,accessories,0,0,1999
5105,2025-07-01,email,Australia,QLD,tablet,makeup,0,1,1968
5106,2025-09-12,referral,Australia,NZ-AUK,tablet,makeup,0,1,1974
5107,2025-07-20,paid_social,New Zealand,VIC,desktop,skincare,0,0,1989
5108,2025-12-04,paid_social,Australia,SA,mobile,makeup,0,1,1963
5109,2024-07-03,email,Australia,NZ-WGN,tablet,makeup,0,0,1988
5110,2026-12-28,paid_social,Australia,WA,tablet,personal_care,1,1,1992
5111,2026-04-27,organic_search,Australia,VIC,mobile,skincare,0,1,1965
5112,2025-08-21,paid_social,Australia,NZ-WGN,tablet,personal_care,0,0,1988
5113,2026-03-16,direct,Australia,WA,mobile,personal_care,0,0,1978
5114,2024-03-19,email,Australia,WA,tablet,makeup,1,1,1996
5115,2025-08-01,email,Australia,NZ-WGN,mobile,personal_care,0,1,1986
5116,2025-02-16,email,New Zealand,QLD,desktop,accessories,0,1,1970
5117,2025-06-29,direct,New Zealand,NZ-AUK,tablet,accessories,0,1,2001
5118,2024-06-17,referral,Australia,WA,tablet,accessories,1,0,1968
5119,2025-11-11,organic_search,Australia,QLD,tablet,skincare,1,1,1975
5120,2025-08-05,email,Australia,NZ-AUK,mobile,skincare,0,1,1977
5121,2025-05-29,paid_social,Australia,VIC,tablet,accessories,0,1,1972
5122,2024-02-01,organic_search,Australia,NSW,tablet,accessories,1,1,1966
5123,2024-10-13,paid_social,Australia,QLD,mobile,personal_care,0,1,1976
5124,2025-08-16,organic_search,Australia,WA,tablet,skincare,0,0,1968
5125,2026-12-02,organic_search,Australia,WA,tablet,makeup,0,1,1991
5126,2025-09-08,paid_social,Australia,VIC,mobile,makeup,0,1,1985
5127,2026-10-21,paid_social,Australia,NZ-WGN,mobile,skincare,0,1,2001
5128,2024-09-26,organic_search,Australia,QLD,mobile,personal_care,1,1,1981
5129,2025-06-01,email,Australia,VIC,tablet,accessories,1,0,2004
5130,2026-10-30,paid_social,Australia,QLD,desktop,personal_care,0,1,1987
5131,2025-08-05,direct,Australia,NSW,mobile,personal_care,1,1,1975
5132,2024-08-13,direct,Australia,SA,tablet,skincare,0,1,1995
5133,2025-10-31,organic_search,Australia,VIC,desktop,accessories,0,1,1984
5134,2026-07-05,referral,Australia,WA,desktop,skincare,1,1,1987
5135,2024-05-05,organic_search,Australia,VIC,mobile,skincare,1,0,1988
5136,2026-08-13,organic_search,Australia,NZ-WGN,mobile,personal_care,1,1,2001
5137,2024-03-14,email,Australia,QLD,mobile,skincare,1,1,1960
5138,2024-02-25,email,New Zealand,VIC,mobile,skincare,0,1,1990
5139,2025-12-20,referral,Australia,NSW,mobile,skincare,0,0,1989
5140,2025-07-06,referral,Australia,QLD,tablet,skincare,1,1,1999
5141,2024-02-01,referral,Australia,NZ-WGN,tablet,personal_care,0,0,1984
5142,2025-07-27,referral,Australia,NZ-WGN,mobile,accessories,1,1,1977
5143,2025-10-28,referral,Australia,NZ-AUK,tablet,accessories,0,1,1996
5144,2024-10-10,organic_search,Australia,NZ-WGN,mobile,personal_care,1,0,2002
5145,2024-07-05,organic_search,Australia,WA,mobile,makeup,0,1,1968
5146,2025-05-12,direct,Australia,WA,desktop,skincare,1,1,1974
5147,2024-05-09,direct,Australia,QLD,mobile,personal_care,1,1,1988
5148,2025-09-30,paid_social,Australia,NZ-AUK,desktop,makeup,0,0,1996
5149,2024-04-23,organic_search,New Zealand,NSW,tablet,makeup,0,1,1964
5150,2024-01-13,referral,Australia,NZ-WGN,mobile,skincare,1,1,2003
5151,2025-03-19,paid_social,Australia,VIC,desktop,personal_care,0,1,1968
5152,2025-03-22,email,Australia,SA,desktop,skincare,0,1,1996
5153,2026-09-12,organic_search,Australia,WA,tablet,makeup,0,1,1969
5154,2026-09-19,direct,Australia,NSW,desktop,makeup,0,1,1984
5155,2025-12-15,organic_search,Australia,NZ-WGN,mobile,skincare,0,0,1997
5156,2024-03-14,organic_search,New Zealand,NSW,mobile,skincare,1,0,1969
5157,2025-06-20,organic_search,Australia,NSW,desktop,skincare,0,1,1997
5158,2024-04-10,organic_search,Australia,VIC,mobile,accessories,0,1,1979
5159,2024-06-24,email,Australia,NSW,mobile,personal_care,0,1,2001
5160,2025-03-02,direct,Australia,NSW,desktop,personal_care,0,1,1968
5161,2024-02-10,organic_search,Australia,QLD,tablet,personal_care,1,1,1962
5162,2025-03-04,email,Australia,QLD,tablet,makeup,0,0,2002
5163,2024-12-09,paid_social,Australia,NSW,mobile,personal_care,0,1,1970
5164,2024-12-31,organic_search,New Zealand,NSW,desktop,personal_care,0,1,1963
5165,2025-08-31,email,Australia,QLD,mobile,makeup,1,1,1987
5166,2025-10-18,referral,Australia,VIC,mobile,makeup,1,1,2000
5167,2025-12-28,paid_social,Australia,QLD,desktop,accessories,0,1,1997
5168,2024-08-16,direct,Australia,NZ-WGN,tablet,makeup,1,1,1970
5169,2026-04-04,organic_search,Australia,QLD,mobile,skincare,0,1,1991
5170,2026-06-07,organic_search,Australia,QLD,tablet,accessories,0,1,1977
5171,2026-09-10,email,Australia,QLD,mobile,makeup,0,1,1999
5172,2026-04-15,direct,New Zealand,SA,desktop,personal_care,1,0,1978
5173,2024-04-26,referral,Australia,WA,desktop,accessories,1,1,1975
5174,2026-03-28,paid_social,Australia,NZ-WGN,tablet,accessories,0,1,1962
5175,2025-01-02,direct,Australia,NZ-WGN,mobile,personal_care,1,0,1972
5176,2024-06-16,organic_search,Australia,VIC,desktop,personal_care,0,1,1996
5177,2026-08-11,email,Australia,NZ-AUK,mobile,personal_care,0,1,1989
5178,2025-10-22,referral,Australia,VIC,mobile,skincare,1,1,1973
5179,2025-11-25,email,Australia,NZ-WGN,tablet,accessories,1,1,1995
5180,2026-07-13,paid_social,Australia,NSW,mobile,skincare,0,1,1965
5181,2024-05-31,direct,Australia,SA,mobile,skincare,1,1,1991
5182,2025-08-08,email,Australia,NSW,tablet,personal_care,1,1,2000
5183,2026-07-01,email,Australia,VIC,desktop,makeup,0,1,1999
5184,2024-09-30,organic_search,Australia,VIC,mobile,skincare,0,0,1991
5185,2025-05-10,email,Australia,NZ-AUK,mobile,makeup,0,1,1971
5186,2024-04-10,referral,Australia,NZ-AUK,desktop,makeup,1,1,2002
5187,2025-07-10,direct,Australia,NSW,tablet,personal_care,0,1,1998
5188,2024-03-13,paid_social,Australia,WA,desktop,makeup,0,0,1984
5189,2026-11-03,email,Australia,NSW,mobile,skincare,0,0,1984
5190,2024-06-05,referral,Australia,WA,mobile,makeup,0,1,1967
5191,2026-01-04,paid_social,Australia,WA,tablet,skincare,1,0,2001
5192,2024-05-11,referral,Australia,QLD,tablet,personal_care,1,1,1994
5193,2026-10-15,email,Australia,VIC,desktop,skincare,0,0,1965
5194,2025-07-12,email,New Zealand,QLD,tablet,makeup,0,1,2002
5195,2024-04-16,direct,Australia,VIC,desktop,skincare,0,1,1963
5196,2024-09-21,organic_search,Australia,QLD,desktop,makeup,1,1,2003
5197,2024-06-03,referral,Australia,WA,mobile,makeup,1,1,1994
5198,2026-09-14,organic_search,New Zealand,QLD,desktop,personal_care,1,1,1985
5199,2026-09-23,organic_search,Australia,SA,desktop,makeup,0,1,1990
5200,2024-09-03,paid_social,Australia,QLD,tablet,accessories,0,0,1980
5201,2025-06-14,paid_social,New Zealand,NZ-AUK,tablet,skincare,1,1,1983
5202,2026-05-07,referral,Australia,NZ-AUK,mobile,accessories,1,1,1969
5203,2025-06-21,organic_search,Australia,QLD,mobile,accessories,1,1,1966
5204,2025-12-29,direct,New Zealand,QLD,mobile,skincare,0,0,1985
5205,2024-06-02,organic_search,Australia,SA,desktop,personal_care,0,1,1987
5206,2024-04-01,paid_social,Australia,VIC,tablet,skincare,0,0,1961
5207,2024-12-03,organic_search,Australia,QLD,desktop,personal_care,0,1,2003
5208,2025-03-25,email,Australia,VIC,mobile,makeup,0,1,1973
5209,2026-03-20,email,Australia,NZ-AUK,tablet,accessories,0,1,1966
5210,2026-02-25,direct,Australia,NSW,desktop,skincare,1,1,1976
5211,2024-09-29,referral,Australia,WA,tablet,makeup,1,1,1974
5212,2025-08-10,organic_search,Australia,NSW,desktop,skincare,0,0,1981
5213,2024-06-25,email,New Zealand,SA,mobile,skincare,1,0,1991
5214,2026-04-10,referral,Australia,SA,desktop,makeup,0,0,1985
5215,2025-10-04,email,Australia,VIC,desktop,skincare,0,1,1982
5216,2026-12-08,referral,Australia,VIC,mobile,makeup,1,1,1985
5217,2025-07-20,referral,Australia,NZ-WGN,mobile,accessories,0,1,1983
5218,2025-10-27,email,Australia,NZ-WGN,desktop,makeup,0,1,1981
5219,2026-05-17,paid_social,Australia,QLD,desktop,skincare,1,1,1986
5220,2026-12-05,referral,Australia,NZ-WGN,desktop,accessories,0,0,1980
5221,2024-10-28,organic_search,Australia,NSW,mobile,accessories,1,1,1996
5222,2026-05-17,email,Australia,VIC,mobile,makeup,1,1,2002
5223,2026-06-30,paid_social,Australia,NZ-AUK,mobile,personal_care,0,1,1967
5224,2025-02-11,email,Australia,VIC,tablet,makeup,0,1,1973
5225,2026-04-01,direct,Australia,NZ-WGN,tablet,personal_care,0,1,1961
5226,2025-07-14,organic_search,Australia,NZ-AUK,mobile,makeup,0,1,1966
5227,2025-04-08,direct,Australia,VIC,tablet,accessories,0,1,1986
5228,2024-05-23,referral,Australia,NZ-WGN,tablet,makeup,0,1,1967
5229,2025-03-17,referral,Australia,WA,desktop,personal_care,1,1,1963
5230,2025-05-01,direct,Australia,VIC,desktop,skincare,0,1,1969
5231,2026-05-09,direct,Australia,WA,desktop,personal_care,0,0,1969
5232,2024-05-27,referral,New Zealand,SA,tablet,accessories,1,1,1975
5233,2026-12-30,paid_social,Australia,QLD,tablet,makeup,1,1,1962
5234,2026-03-21,organic_search,Australia,NSW,desktop,accessories,0,0,1982
5235,2025-10-27,email,Australia,VIC,desktop,skincare,1,0,1961
5236,2024-03-30,direct,New Zealand,WA,mobile,skincare,0,0,1960
5237,2024-07-17,organic_search,Australia,NZ-WGN,tablet,skincare,1,0,1970
5238,2025-06-21,email,New Zealand,VIC,desktop,makeup,0,1,2003
5239,2024-10-27,email,New Zealand,VIC,desktop,personal_care,0,1,1996
5240,2025-12-24,direct,New Zealand,WA,desktop,makeup,0,0,1979
5241,2026-08-20,paid_social,New Zealand,VIC,tablet,accessories,0,0,1980
5242,2024-03-08,paid_social,Australia,NSW,desktop,makeup,0,0,1989
5243,2025-04-03,organic_search,New Zealand,NZ-AUK,desktop,accessories,0,0,1984
5244,2025-02-01,organic_search,Australia,NZ-AUK,desktop,makeup,0,1,1976
5245,2025-09-11,referral,New Zealand,NZ-AUK,desktop,personal_care,1,0,1999
5246,2025-12-30,paid_social,Australia,NZ-WGN,desktop,skincare,1,1,1982
5247,2025-07-09,organic_search,Australia,NZ-AUK,mobile,makeup,0,0,1978
5248,2026-02-19,referral,Australia,SA,desktop,personal_care,1,0,2003
5249,2026-06-12,email,Australia,QLD,mobile,makeup,1,0,1980
5250,2025-09-01,organic_search,Australia,VIC,tablet,makeup,0,0,1966
5251,2026-01-17,referral,Australia,WA,tablet,skincare,1,0,1965
5252,2024-10-08,paid_social,New Zealand,NSW,tablet,accessories,1,1,1961
5253,2025-10-22,email,Australia,VIC,tablet,personal_care,0,1,1962
5254,2026-07-12,organic_search,Australia,SA,tablet,makeup,0,1,2000
5255,2026-09-22,paid_social,Australia,SA,desktop,skincare,0,1,1970
5256,2026-01-15,email,Australia,WA,desktop,makeup,0,0,1981
5257,2024-03-27,direct,Australia,VIC,tablet,makeup,1,0,2001
5258,2026-03-01,paid_social,New Zealand,NZ-AUK,desktop,skincare,1,0,1968
5259,2024-10-30,direct,Australia,VIC,mobile,makeup,0,0,1979
5260,2024-05-09,organic_search,Australia,VIC,mobile,makeup,1,1,1961
5261,2025-08-18,referral,Australia,SA,desktop,personal_care,0,0,1975
5262,2025-07-11,organic_search,New Zealand,VIC,tablet,personal_care,0,1,1985
5263,2026-06-17,paid_social,Australia,NZ-AUK,tablet,personal_care,0,1,1982
5264,2024-03-18,direct,Australia,VIC,mobile,makeup,0,1,1973
5265,2026-02-22,direct,Australia,NZ-WGN,desktop,makeup,0,1,1980
5266,2025-11-04,email,Australia,NZ-WGN,mobile,personal_care,1,0,1982
5267,2024-08-25,organic_search,New Zealand,VIC,desktop,makeup,0,1,1971
5268,2024-10-04,organic_search,Australia,VIC,tablet,skincare,1,1,1963
5269,2026-11-07,paid_social,Australia,NZ-AUK,mobile,skincare,0,1,1976
5270,2025-06-07,direct,Australia,NZ-WGN,desktop,makeup,0,1,1990
5271,2024-06-28,paid_social,Australia,NZ-AUK,tablet,makeup,1,1,1987
5272,2024-05-02,paid_social,Australia,WA,desktop,accessories,0,1,1998
5273,2026-12-10,direct,Australia,SA,tablet,skincare,1,1,1995
